data_pregao,1/N Portfolio (Equal Weights),Goal-Based: Aposentadoria Confortável,Markowitz MVO (Lookback: 120d),Naive Risk Parity (Lookback: 120d),SELIC,IPCA,IBOVESPA
2014-02-18,0.9218594927405332,,,,1.0124885635897822,1.0091937709630767,0.9140597033135227
2014-02-19,0.9276867056184133,,,,1.0128872558010127,1.0095242666924509,0.9248690053508075
2014-02-20,0.9317259268423763,,,,1.0132861050070825,1.0098548706541883,0.9275715760490801
2014-02-21,0.933901972959381,,,,1.013685111269812,1.0101855828837338,0.9293689091386629
2014-02-24,0.93375069188591,,,,1.0140842746510463,1.0105164034165437,0.9296290055783428
2014-02-25,0.9217642424680983,,,,1.0144835952126547,1.010847332288085,0.9163379990502363
2014-02-26,0.9213562697422093,,,,1.0148830730165306,1.0111783695338377,0.9140489149996598
2014-02-27,0.940190725798294,,,,1.015282708124592,1.011509515189292,0.9338119290897862
2014-02-28,0.9355109442827888,,,,1.015682500598782,1.0118407692899514,0.9237621243484595
2014-03-05,0.9266995186164221,,,,1.0160904752875983,1.012282144609079,0.9138486446641294
2014-03-06,0.9353128595572263,,,,1.0164986138498169,1.0127237124606467,0.9237372131509939
2014-03-07,0.9201358511858724,,,,1.0169069163512614,1.0131654729286395,0.9070828026627128
2014-03-10,0.9065065572494299,,,,1.0173153828577821,1.013607426097078,0.8931390050703114
2014-03-11,0.9101965724979928,,,,1.0177240134352559,1.0140495720500204,0.8963641224618776
2014-03-12,0.9123531458033367,,,,1.018132808149586,1.0144919108715613,0.8995847283767373
2014-03-13,0.9066890228523684,,,,1.018541767066702,1.0149344426458322,0.8913860021431478
2014-03-14,0.8978639738292843,,,,1.0189508902525604,1.0153771674570007,0.8820066420706189
2014-03-17,0.9006268954325565,,,,1.019360177773144,1.0158200853892716,0.8849908858362976
2014-03-18,0.91869841250004,,,,1.0197696296944616,1.0162631965268862,0.9052564392012805
2014-03-19,0.9245293406631876,,,,1.0201792460825492,1.016706500954123,0.9134216235863143
2014-03-20,0.9319013948884151,,,,1.0205890270034692,1.0171499987552965,0.9273728749228392
2014-03-21,0.9424393498341948,,,,1.0209989725233102,1.0175936900147586,0.9293826397199433
2014-03-24,0.9505409950599135,,,,1.0214090827081876,1.0180375748168977,0.9413965060378269
2014-03-25,0.9556943787075562,,,,1.0218193576242431,1.0184816532461392,0.9450590405187491
2014-03-26,0.9527043771664699,,,,1.0222297973376453,1.0189259253869452,0.9408510096586793
2014-03-27,0.975326309845551,,,,1.0226404019145894,1.0193703913238146,0.9738275505682598
2014-03-28,0.9804549416133793,,,,1.0230511714212969,1.0198150511412833,0.9762062756994799
2014-03-31,0.9928933885152321,,,,1.023462105924016,1.020259904923924,0.9888945097093843
2014-04-01,0.9889898891191381,0.9969873824843541,0.9987108655616943,0.9969357817827168,1.023881275743418,1.02058439296236,0.9860591446750158
2014-04-02,1.0147205919688873,1.0220558799889605,1.0259668508287294,1.0218132985499873,1.0243006172382894,1.0209089842024275,1.0141220989978834
2014-04-03,1.0091266588374812,1.0163696236205675,1.017863720073665,1.0161455960900037,1.024720130478942,1.0212336786769496,1.0083780083948772
2014-04-04,1.0067753288712042,1.0119217485870942,1.0243093922651936,1.0115204345947852,1.0251398155357156,1.0215584764187593,1.001975046041581
2014-04-07,1.0168472667120183,1.025413757420187,1.030386740331492,1.0248208688252427,1.0255596724789797,1.0218833774607003,1.0230318731906278
2014-04-08,1.0080171623302165,1.016726030564198,1.0128913443830572,1.0163734840685625,1.025979701379132,1.022208381835627,1.0127102029399526
2014-04-09,0.9997670086601176,1.0115858239160485,1.0174953959484347,1.0112136270538072,1.0263999023065997,1.022533489576403,1.0040075643733781
2014-04-10,0.9995454038829279,1.0103069040792039,1.010865561694291,1.01003606330265,1.026820275331838,1.0228587007159045,1.0028714568480193
2014-04-11,1.0087072152239571,1.0215291869567489,1.0324125230202579,1.0209682703422294,1.0272408205253316,1.0231840152870155,1.0173829159007777
2014-04-14,1.0075901766858169,1.0187468766850083,1.0265193370165746,1.018260916881133,1.0276615379575937,1.0235094333226327,1.012072319363905
2014-04-15,0.9881079991088945,1.0005407409911544,1.009208103130755,1.0002176752773841,1.0280824276991667,1.0238349548556622,0.9896679337377836
2014-04-16,0.99975138868197,1.0143689749877274,1.025230202578269,1.0139220562936027,1.0285034898206213,1.0241605799190208,1.0043049295336757
2014-04-17,1.017970564369897,1.0304301292436029,1.0403314917127073,1.0298779482614375,1.0289247243925583,1.0244863085456357,1.0221799886977696
2014-04-22,1.0176916895922088,1.030508680283252,1.041804788213628,1.0299759763845913,1.029346131485606,1.024812140768445,1.0195321441734568
2014-04-23,1.0097096726930337,1.0212534914887037,1.0329650092081033,1.0207345282393319,1.0297677111704224,1.0251380766203961,1.0115454573450662
2014-04-24,1.0107586723543838,1.0225060484582678,1.0335174953959485,1.022045410152772,1.0301894635176945,1.0254641161344484,1.016405298513625
2014-04-25,1.004006925363962,1.0153750515991518,1.0325966850828732,1.0148257192995376,1.0306113885981376,1.0257902593435706,1.0082042184661013
2014-04-28,1.000742525131776,1.0122755800481598,1.0313075506445675,1.0116187856509584,1.0310334864824968,1.0261165062807427,1.0078968495965852
2014-04-29,1.0111565240086196,1.0225644347408056,1.0460405156537755,1.0217714908185047,1.0314557572415457,1.0264428569789545,1.0168203543706102
2014-04-30,1.0085961331765803,1.021357841958853,1.0313075506445675,1.0209253794711732,1.031878200946087,1.026769311471207,1.0126635189635995
2014-05-02,1.0298244636574427,1.0407198361208416,1.0552486187845305,1.0400289580890774,1.032301925959518,1.0269936981595371,1.0392149324386741
2014-05-05,1.0344273784452884,1.046832685228297,1.0583793738489873,1.0461235881447044,1.0327258249691507,1.0272181338845743,1.048352830431832
2014-05-06,1.0394411270661486,1.0507191998296626,1.0589318600368325,1.0498915405662232,1.0331498980464333,1.0274426186570347,1.0548958447141863
2014-05-07,1.0431574103800503,1.0556057680075608,1.0624309392265194,1.0547342652534302,1.0335741452628442,1.027667152487637,1.0602507714134781
2014-05-08,1.0365159295363229,1.048978963004338,1.0734806629834255,1.0480793109143447,1.033998566689891,1.0278917353871024,1.047885990668304
2014-05-09,1.0277820852462092,1.0392297714636236,1.0497237569060773,1.0385359215229801,1.0344231623991103,1.0281163673661542,1.041569334825912
2014-05-12,1.0452531114970516,1.0550401564775238,1.0618784530386738,1.0543191532733993,1.0348479324620687,1.028341048435518,1.0602539098320565
2014-05-13,1.0441857616265118,1.0538515166766047,1.0611418047882135,1.0530845898252836,1.035272876950362,1.0285657786059217,1.0574010873443458
2014-05-14,1.048795302906189,1.060274246377883,1.063351749539595,1.0594643679486864,1.035697995935615,1.0287905578880958,1.0673082901915192
2014-05-15,1.0376843307308132,1.046992401498227,1.0519337016574586,1.0461228856261482,1.0361232894894825,1.0290153862927733,1.0563826705156745
2014-05-16,1.0393726810583688,1.049317684425108,1.05451197053407,1.0484070640562495,1.0365487576836485,1.0292402638306888,1.0587407997749745
2014-05-19,1.0277236361095914,1.039043315446277,1.0443830570902395,1.0382243693141948,1.0369744005898258,1.0294651905125798,1.046527251575044
2014-05-20,1.017681128952091,1.0262704860883312,1.050828729281768,1.0253168324393687,1.0374002182797577,1.0296901663491864,1.0271688973303625
2014-05-21,1.0113410626529424,1.020631424083318,1.0333333333333332,1.019908876832819,1.0378262108252165,1.0299151913512505,1.0239751641245798
2014-05-22,1.0181759091566969,1.0306255607223018,1.0320441988950275,1.0299800887830064,1.0382523782980038,1.0301402655295164,1.0358001368742797
2014-05-23,1.0157604931449868,1.027490803869814,1.0235727440147329,1.0269999569882853,1.0386787207699508,1.030365388894731,1.0322731428457095
2014-05-26,1.0199201774622169,1.0331894522448468,1.0325966850828727,1.0325874218188915,1.0391052383129182,1.0305905614576436,1.0382851759348413
2014-05-27,1.0088042416669725,1.020512374948057,1.0180478821362797,1.0200615502168093,1.0395319309987965,1.0308157832290057,1.023398675861971
2014-05-28,1.0168640622382021,1.029670851499946,1.0316758747697974,1.0291159032434218,1.0399587988995052,1.031041054219571,1.0325348084946786
2014-05-29,1.0112197800791334,1.0246851151468181,1.020073664825046,1.0243872986282219,1.0403858420869936,1.0312663744400956,1.0246807198512229
2014-05-30,0.9967878156341031,1.0082702771113115,1.007366482504604,1.0081044103169334,1.0408130606332406,1.0314917439013382,1.0050656037366008
2014-06-02,1.0035790114893828,1.0142688656309278,1.0149171270718231,1.0140315173857644,1.0412404546102547,1.0316878427709302,1.0122543476414487
2014-06-03,1.0098232998961174,1.0227085881826716,1.0195211786372007,1.0225638211566532,1.041668024090074,1.0318839789212535,1.0206211754201406
2014-06-04,1.007638285519383,1.0208000427780797,1.0165745856353592,1.0207834751376736,1.0420957691447654,1.0320801523593957,1.016709921266885
2014-06-05,1.0031345478400768,1.0178398458202595,1.0128913443830572,1.017945832409335,1.0425236898464265,1.0322763630924456,1.011331652579417
2014-06-06,1.0302499687196387,1.0427207314965745,1.037937384898711,1.0424430126069926,1.042951786267184,1.0324726111274938,1.0421248349142789
2014-06-09,1.054237858025435,1.063717068643905,1.0602209944751384,1.0633676136495243,1.0433800584791943,1.032668896471631,1.0645743353074637
2014-06-10,1.0600707632818485,1.0708964634251597,1.0624309392265197,1.0706367471524563,1.0438085065546434,1.0328652191319512,1.0710704694623043
2014-06-11,1.0689575563392448,1.0791473688665516,1.0727440147329654,1.0787193907119301,1.0442371305657467,1.0330615791155477,1.0808407587989979
2014-06-13,1.0630301775261386,1.0713444231494091,1.0637200736648253,1.0708625600503918,1.0446659305847499,1.0332579764295167,1.0750386074522926
2014-06-16,1.0600010203595267,1.0677069205816352,1.0627992633517498,1.0672147141050896,1.0450949066839275,1.033454411080955,1.0715649665395544
2014-06-17,1.0549486779927568,1.0641708861243206,1.0570902394106816,1.063906480133742,1.0455240589355845,1.0336508830769606,1.0650998242681746
2014-06-18,1.0689539210547583,1.0817292522021584,1.0681399631675876,1.0815295161629501,1.045953387412055,1.0338473924246336,1.0828042319220714
2014-06-20,1.0605136476424424,1.0701927499980588,1.0637200736648251,1.0698486370236546,1.0463828921857032,1.0340439391310747,1.0717344411427845
2014-06-23,1.0533678407262412,1.0638487262598693,1.056353591160221,1.0636464364739215,1.0468125733289226,1.0342405232033864,1.0633364253294701
2014-06-24,1.0544868289457772,1.0641070811325066,1.0581952117863722,1.063931282468407,1.047242430914137,1.0344371446486722,1.0647238024922572
2014-06-25,1.0380623049042905,1.0517360163904919,1.0445672191528548,1.0517765851003507,1.0476724650137994,1.0346338034740372,1.047952093609611
2014-06-26,1.0435357148886575,1.0526285836585851,1.0464088397790057,1.0525829444667445,1.0481026757003926,1.0348304996865882,1.0495411141660564
2014-06-27,1.0372406454239702,1.0456372994957992,1.0390423572744016,1.0455954086285613,1.0485330630464296,1.0350272332934325,1.0426866118398017
2014-06-30,1.0360623419728627,1.044666278228468,1.03609576427256,1.0446251395028125,1.048963627124453,1.0352240043016792,1.0429008089077734
2014-07-01,1.0318994950947216,1.044666278228468,1.0360821895400887,1.0406953889067787,1.0493943680070348,1.0352289856078039,1.042964950337468
2014-07-02,1.032724865251476,1.0315802250616992,1.0248781716344237,1.0389448888777981,1.0498252857667771,1.0352339669378976,1.0401656771167505
2014-07-03,1.0405331167939134,1.0335764026634098,1.0245970433677398,1.0485398923178348,1.050256380476312,1.0352389482919606,1.056756142326498
2014-07-04,1.0432005309954842,1.0313584275503982,1.0227784100360227,1.0517056303050183,1.050687652208301,1.0352439296699931,1.0603127551804012
2014-07-07,1.0436178970209204,1.0442226832058654,1.0348735308090897,1.051703882578358,1.0511191010354357,1.035248911071995,1.0553291426291591
2014-07-08,1.0427929663805762,1.0384559479120352,1.0295467885424023,1.0499803524511644,1.0515507270304378,1.0352538924979664,1.0520506721217613
2014-07-10,1.0520319392365705,1.0690640044715953,1.0549991998401833,1.0608191385781425,1.0519825302660581,1.0352588739479074,1.070843130266536
2014-07-11,1.054295574590259,1.075496132299329,1.0607631780699815,1.0646274817854213,1.0524145108150784,1.0352638554218183,1.0746323783975589
2014-07-14,1.0676846759355987,1.094570718271229,1.0776970164505681,1.0791189538338692,1.0528466687503093,1.0352688369196994,1.0934246403911727
2014-07-15,1.0710368737515548,1.0981194784520474,1.0803005216074366,1.0822210584065366,1.0532790041445919,1.0352738184415502,1.097928859504573
2014-07-16,1.0675077076921813,1.0743871447428233,1.0616003873773219,1.0775740676857184,1.0537115170707967,1.0352787999873714,1.0929024860002012
2014-07-17,1.0630896260112488,1.0748307397654255,1.0608537823087179,1.0728499556408313,1.054144207601825,1.0352837815571627,1.0913362189784486
2014-07-18,1.0818718188088332,1.1065477838814917,1.0903872411451452,1.0940254940109313,1.054577075810607,1.0352887631509244,1.1183146535313386
2014-07-21,1.0886377935022045,1.1169722669126463,1.0990355653874342,1.1026883805845655,1.0550101217701036,1.0352937447686568,1.1304960329408411
2014-07-22,1.090944467292162,1.1309455101246195,1.1069666917598489,1.1063163023502658,1.0554433455533052,1.0352987264103597,1.1373495545112902
2014-07-23,1.085763527384702,1.124513382296886,1.0996738747214898,1.1006940953688735,1.0558767472332329,1.0353037080760334,1.1262991826969566
2014-07-24,1.0975511159010167,1.1418135881783764,1.118534518148341,1.1123687279583951,1.0563103268829368,1.035308689765678,1.1372365714424697
2014-07-25,1.0939440698545453,1.136934042929751,1.1145378249927749,1.1080567753764654,1.0567440845754978,1.0353136714792934,1.1341671980728538
2014-07-28,1.0929146115851411,1.1333852827489326,1.111643859016362,1.1069780172758021,1.0571780203840262,1.0353186532168799,1.1317082471167248
2014-07-29,1.0863867072145885,1.1291711300342104,1.1078278559372448,1.0992405671938354,1.0576121343816627,1.0353236349784378,1.120392090479038
2014-07-30,1.0809461759527852,1.1234043947403802,1.101353305066676,1.0926866137665865,1.0580464266415777,1.0353286167639668,1.1156679859139926
2014-07-31,1.0661419688463516,1.0959015033390362,1.0778409317876367,1.0763247147724826,1.0584808972369726,1.0353335985734673,1.0951003597608444
2014-08-01,1.0658380482376943,1.0976758834294458,1.0793301570493596,1.0768139228148,1.0589155462410773,1.0354567458385218,1.0965412861906245
2014-08-04,1.0732583856835571,1.1081003664606002,1.0865268822001526,1.0858503306268408,1.0593503737271532,1.0355799077512693,1.110535886933763
2014-08-05,1.069100796104929,1.1081003664606002,1.086789544544348,1.0803853406486839,1.0597853797684906,1.035703084313452,1.102410717385603
2014-08-06,1.0703410758403882,1.1058823913475886,1.0852520398211174,1.0821386694593846,1.060220564438411,1.035826275526813,1.1080025946875596
2014-08-07,1.067543379394652,1.0947925157825307,1.0748302344530465,1.079029507454959,1.0606559278102654,1.0359494813930945,1.1021351250041926
2014-08-08,1.0607192673563806,1.0848116277739783,1.067347788184339,1.070368848342915,1.061091469957435,1.0360727019140394,1.0900694747797661
2014-08-11,1.0731628882124324,1.106325986370191,1.0854145714991503,1.084519055960797,1.061527190953331,1.036195937091391,1.110476845434258
2014-08-12,1.0709342313346255,1.106325986370191,1.0871447853679923,1.0820657073015016,1.061963090871395,1.0363191869268922,1.10712305288098
2014-08-13,1.0687010650636664,1.1211864196273686,1.100780977875822,1.0782426380108108,1.0623991697850987,1.036442451422287,1.090231495638873
2014-08-14,1.0671394385580222,1.1112055316188165,1.0919508297598712,1.076754915580814,1.0628354277679442,1.0365657305793188,1.094139219071228
2014-08-15,1.0818096881488397,1.1307237126133185,1.1095503906589599,1.093508438081692,1.063271864893463,1.0366890243997318,1.1173486090626934
2014-08-18,1.0922235686312458,1.178188380031767,1.148683731321045,1.1045155101737696,1.0637084812352173,1.0368123328852699,1.1290602064412507
2014-08-19,1.099451591994886,1.153568856277338,1.1289020570107204,1.1130172679872463,1.0641452768668,1.0369356560376772,1.1464896101672204
2014-08-20,1.106006704537063,1.1608881741502763,1.1353292464516849,1.1200203675282905,1.0645822518618333,1.037058993858699,1.1549035142245874
2014-08-21,1.1089815622964172,1.1684292895345159,1.140006902728942,1.123349503620392,1.0650194062939702,1.037182346350079,1.1571370874965596
2014-08-22,1.1015380396016479,1.1595573890824695,1.129771492417858,1.1146155733316014,1.065456740236894,1.0373057135135633,1.1456663637438897
2014-08-25,1.1165029674993157,1.1668767069554078,1.1364391940087948,1.1312029396640495,1.0658942537643175,1.0374290953508962,1.1717122956766908
2014-08-26,1.1171252332371777,1.1841769128368984,1.147475429626492,1.1339846327216345,1.0663319469499846,1.0375524918638233,1.1734046878950601
2014-08-27,1.1359863282743055,1.2025861062748948,1.16332760953637,1.154518771512026,1.0667698198676696,1.0376759030540903,1.1955525078024023
2014-08-28,1.1272427988282057,1.213675981839953,1.174434854412978,1.1455434347063413,1.0672078725911762,1.0377993289234428,1.182612415701586
2014-08-29,1.140224076609479,1.2396262906621887,1.1951152463747858,1.160802434785724,1.0676461051943393,1.0379227694736273,1.2021741787003764
2014-09-01,1.1405694496956682,1.2504943687159455,1.203708376642297,1.1613817558951036,1.0680845177510236,1.0382037154726698,1.1992931104454605
2014-09-02,1.1523997620779127,1.263580421882714,1.2181383526126919,1.1726184016087435,1.068523110335124,1.0384847375184632,1.214096834728327
2014-09-03,1.1499618820640993,1.2589226741453896,1.209436439220202,1.1718319812166897,1.0689618830205665,1.038765835631592,1.212940719784531
2014-09-04,1.140971321889904,1.2347467454135632,1.190017100647075,1.1606633678823104,1.0694008358813065,1.0390470098326465,1.1925994520713454
2014-09-05,1.1368050544480996,1.2367429230152736,1.190893140590514,1.1565482393277224,1.0698399689913305,1.0393282601422216,1.1902840837651756
2014-09-08,1.1232947445697417,1.2121233992608447,1.174407252385801,1.139044849589425,1.070279282424655,1.039609586580919,1.161072664393797
2014-09-09,1.10438084871694,1.1950449908906553,1.1581540209449197,1.1191636431048895,1.0707187762553272,1.0398909891693449,1.150943222281045
2014-09-10,1.0934888994028313,1.1737524298057438,1.1346896272555593,1.1076393892219603,1.0711584505574243,1.040172467928112,1.1415734736154124
2014-09-11,1.0985252620064385,1.185064102882103,1.145916973999845,1.1131255907955884,1.071598305405054,1.0404540228778378,1.1442927171623822
2014-09-12,1.082557773792574,1.1544560463225428,1.1206007509727551,1.093274594411622,1.0720383408723546,1.0407356540391464,1.1166456033011445
2014-09-15,1.0929748901258192,1.173752429805744,1.1347544954986302,1.105322627129686,1.0724785570334954,1.0410173614326659,1.1366716560983678
2014-09-16,1.1125502765025517,1.2161157544642656,1.1701381947268883,1.126556410614751,1.0729189539626751,1.0412991450790317,1.1595409199764057
2014-09-17,1.1106475090326695,1.2052476764105087,1.1595226304216606,1.1233872958803228,1.0733595317341231,1.0415810049988836,1.159414010175144
2014-09-18,1.1005761504630829,1.1846205078595005,1.1404528913203928,1.1113650211640846,1.0738002904221,1.0418629412128675,1.145022203330685
2014-09-19,1.0954804132246,1.169981872113624,1.128221010341698,1.1042964131186745,1.0742412301008961,1.0421449537416347,1.1335320606130614
2014-09-22,1.0827260380699606,1.1449187533365925,1.1113258192960411,1.0883671971332982,1.0746823508448324,1.0424270426058424,1.1144938250633702
2014-09-23,1.0782506812634376,1.1378212329749553,1.104362669206754,1.083400099796633,1.0751236527282608,1.0427092078261528,1.10904847267879
2014-09-24,1.0815390153562447,1.1469149309383029,1.111663282970487,1.0873706411006605,1.0755651358255633,1.0429914494232344,1.1146175964460534
2014-09-25,1.069712562467713,1.137599435463654,1.1026779393197979,1.0744007335329073,1.076006800211153,1.0432737674177608,1.0977026972157702
2014-09-26,1.0840199908121932,1.137599435463654,1.1025179895094244,1.0897877313133888,1.0764486459594724,1.0435561618304114,1.122227476893882
2014-09-29,1.0499046722184218,1.100337453565059,1.072902074910215,1.0518408252407587,1.076890673144996,1.043838632681871,1.0714825830518713
2014-09-30,1.0445131759913524,1.078157702434943,1.0559910833204011,1.0456490237297993,1.0773328818422283,1.0441211799928298,1.0614912313565663
2014-10-01,1.0220707614893543,1.0812507778107807,1.0549205074551566,1.0265002758957662,1.0777760433613979,1.0443295479145822,1.0368242420866232
2014-10-02,1.0293902809895978,1.0834601173649507,1.0588490629777307,1.0332545423554294,1.0782193871753212,1.0445379574188551,1.0497729648385299
2014-10-03,1.0410829992221373,1.0896462681166266,1.0653791415902196,1.044370051302383,1.078662913358985,1.0447464085139475,1.0697996060892367
2014-10-06,1.0700309430258688,1.0693203442182628,1.0554191507350268,1.0695724404289724,1.0791066219874068,1.0449549012081591,1.1203350104911434
2014-10-07,1.0745601402351348,1.0445757412115593,1.0364074965924086,1.070205204956579,1.079550513135636,1.0451634355097916,1.1266202821477516
2014-10-08,1.075085806481846,1.047226948676563,1.0377844202435669,1.072077807269671,1.079994586878752,1.045372011427148,1.1192087105238415
2014-10-09,1.0746055485412187,1.0319825057527903,1.0261765691840425,1.0699480133187795,1.0804388432918655,1.0455806289685339,1.1233092505476032
2014-10-10,1.0479753544160428,1.034633713217794,1.0239653242818623,1.0470697944077143,1.0808832824501173,1.0457892881422555,1.0849432603343694
2014-10-13,1.074765715291013,1.0085635064785885,1.0096625939303439,1.0684523442881644,1.0813279044286803,1.0459979889566209,1.136824065550578
2014-10-14,1.0776789469206463,1.0116565818544265,1.011373013989699,1.070324253464474,1.0817727093027578,1.0462067314199404,1.1379799843432128
2014-10-15,1.0531978281397854,1.0052494971473336,0.9985554819037676,1.0486541476481883,1.0822176971475836,1.0464155155405255,1.1010998391756617
2014-10-16,1.0278299067796761,1.0295522322432034,1.018114171357709,1.028717720248475,1.0826628680384232,1.0466243413266894,1.0650680477800678
2014-10-17,1.0442942371575519,1.0273428926890333,1.0185965927811573,1.04358606792695,1.0831082220505721,1.046833208786747,1.093028611196817
2014-10-20,1.0289597655254819,1.044133873300725,1.031159527582253,1.0316143351050218,1.0835537592593578,1.0470421179290148,1.0651512158723937
2014-10-21,1.0051200412282941,1.0695412781736795,1.0461307800589195,1.011245436021066,1.0839994797401384,1.0472510687618113,1.0284682026217944
2014-10-22,1.0034267579366998,1.0748436931036875,1.0509411996587212,1.010727977186915,1.084445383568303,1.047460061293456,1.0280484391369415
2014-10-23,0.9880854706189492,1.097820824467055,1.0657104482492423,0.9973736939667409,1.0848914708192712,1.0476690955322705,0.9947464834510197
2014-10-24,1.0023957611092078,1.0803670419891125,1.053503348457144,1.008093898167433,1.0853377415684942,1.0478781714865784,1.018823450028235
2014-10-27,0.9881295597244861,1.105774446862067,1.0726114094870438,0.9973388914210156,1.0857841958914545,1.048087289164704,0.9906351551133951
2014-10-28,1.0042662670298832,1.093844013269549,1.0687316475936341,1.0134250496533075,1.086230833863665,1.0482964485749742,1.0264596147316574
2014-10-29,0.9903191670059078,1.0911928058045453,1.0633334336647355,1.000935761129537,1.0866776555606699,1.0485056497257172,1.0013383393724995
2014-10-30,1.005077961916859,1.0911928058045453,1.0699177301854248,1.0155034706861792,1.0871246610580447,1.0487148926252627,1.0265929975212364
2014-10-31,1.0435938282177735,1.1110768617920748,1.0892139229532711,1.0509790036627957,1.0875718504313956,1.0489241772819424,1.0715463321792438
2014-11-03,1.0307983762814892,1.1320655875566894,1.1057435274195484,1.0427076841690508,1.0880281672233294,1.0491782894835164,1.0581807882099012
2014-11-04,1.0451278739662475,1.1302981159133534,1.1057509686735905,1.0535881390899842,1.0884846754738913,1.0494324632462713,1.06674043258
2014-11-05,1.0347559106874524,1.1302981159133534,1.1054970765569192,1.0448995399296295,1.0889413752634125,1.049686698585121,1.0533007434717445
2014-11-06,1.01813220298635,1.1541589830983892,1.121915619252442,1.0322411270640017,1.0893982666722577,1.0499409955149825,1.0324820438323292
2014-11-07,1.025574791536727,1.1676359543788257,1.131733098597937,1.0397354047062328,1.0898553497808254,1.0501953540507776,1.043972382701114
2014-11-10,1.0198253652898128,1.1621126054934008,1.1292699315188308,1.0339249005496554,1.090312624669548,1.0504497742074301,1.0342144508875728
2014-11-11,1.0137338889167813,1.1700662278884126,1.135255432366601,1.0297676094990456,1.0907700914188911,1.0507042559998687,1.0292888990800302
2014-11-12,1.0183633768707492,1.1702871618438297,1.1359648850563087,1.0344318971074498,1.0912277501093548,1.0509587994430252,1.039187078973791
2014-11-13,1.0080126418911945,1.1864153405892706,1.1510494075772766,1.0259452041661181,1.0916856008214721,1.051213404551835,1.0169658985321803
2014-11-14,1.0001931135297772,1.1890665480542744,1.1491452115779863,1.0197881807951519,1.0921436436358107,1.0514680713412372,1.0155216375326608
2014-11-17,0.9948276672460604,1.1813338596146794,1.143501221295374,1.013989358927754,1.0926018786329716,1.0517227998261747,1.0054118105360232
2014-11-18,1.0041766754836512,1.1908340196976104,1.1545709213708475,1.0241700600951598,1.09306030589359,1.051977590021594,1.0211994290431994
2014-11-19,1.0182021412612814,1.1835431991688496,1.1522148799893188,1.0374463643195584,1.0935189254983337,1.0522324419424445,1.0475023189971016
2014-11-21,1.0568621168457957,1.16586848273549,1.1462071031371912,1.069602661860386,1.093977737527906,1.0524873556036802,1.1000949567771097
